voted_up,review,playtime_forever
False,"I can't in any honest heart recommend this game. I tried it on release and I tried it 5 years later with mods.

The prologues are a slog which have no bearing on anything.

Act 1 is a handholding slog of constant phone call spam, mandatory missions, annoying characters trying to force you to like them, and a dialogue tree system with very little choice/freedom.

This is not a roleplaying game.

Even with a large amount of mods the city still feels like an empty, hollow, decorative setpiece to a linear series of missions with a half-finished game.",5.05
True,One word: EDGERUNNERS!!!,19.633333333333333
False,"So, having waited years for the stench of initial release to wear off, I still just can't play this game.  It just feels bad to be in it.  The menus, the keybinds, the movement, the AI, the gunplay... it never comes together.

Also ♥♥♥♥ celebrity appearances in gaming as a concept.",17.9
False,"The game was fine for my first playthrough.  The second playthrough my MALE V grunts like a female, even when I choose a MALE VOICE.  WTF do you want WITH THIS CD PROJECT? I went to the forums and pretty much everyone is having this bug. ONLY WITH MALE V.  Created 3 different characters with the same bug.  FFS!  IT RUINS THE EXPERIENCE.",85.96666666666667
True,cp hahaha,7.1
True,Here for the photo mode <3,43.18333333333333
True,this is a great role playing game. the fact that I hate fps but can still find an alternative to that style makes it worth playing,43.68333333333333
True,thanks bill got that,104.51666666666667
True,"""There's the ♥♥♥♥♥ I knew."" - Johnny Silverhand",36.21666666666667
True,"What is there to say? This game is unbelievably addicting and immersive. immersive being the key word. I haven't been able to not play it at every available moment. I'm going to give it an 8/10-9/10, because although it is damned near perfect, there are always improvements that can be made. Otherwise, across every board, and every metric it is an astounding 10/10, must play, must buy, must own. I can't think of a game that would rate higher, at the moment.",158.65
True,"PEAK

FPS is perfectly fine even with great graphics",27.583333333333332
True,"Juego entretenido, muchas cosas por hacer. No esperaba mucho del juego debido a sus malas reseñas de salida sumado a que no me atraen mucho los RPG, aun asi decidi darle una oportunidad porque estaba en descuento. Me sorprendio para bien por la cantidad de cosas que se pueden hacer, la variedad de formas de completar las mismas misiones, y la cantidad de Builds que se pueden hacer. Por lo que tengo entendido, el juego fue parcheado varias veces, por lo cual no es el infierno de bugs que se comento en su salida, sin embargo si es recurrente que aparezcan bugs menores, por ejemplo que los autos que llamas se bugueen con la carretera y se hagan un daño minimo, pero nada que perjudique mucho y es entendible que pasen esas cosas por la cantidad de cosas que tiene el juego. Lo recomiendo si te gustan los RPG y la estetica cyberpunk. Si te abruman los juegos con gran cantidad de opciones y que no sean lineales como yo, dale una oportunidad igualmente, el juego parece mucho mas complejo de lo que es.",51.4
True,One of the best action rpgs of all time! Insane replayability!,416.48333333333335
True,"Honestly? Rough at launch.

Since 2.0 released and Phantom Liberty dropped? Damn choom, strap yourself in, spend some eddies on a nice, chromed up rig and let 'er rip.",159.31666666666666
True,Been playing with 700 mods and the game didn't crash once.,21.7
True,cp,55.9
True,unfathomably addictive,60.53333333333333
True,amazing game. 11/10,202.91666666666666
True,10/10; wouldn't recommend,50.483333333333334
True,"Cyberpunk 2077 is more than just a video game; it is a deep dive into a fascinating and complex world. Playing this game feels like stepping into a living, breathing city where every street has a history. Night City is built with incredible detail, and the game does an amazing job of showing how advanced technology changes everyday life.

One of the best parts of the game is the rich lore and the detailed in-game technology. The game explores how the physical world connects with advanced digital systems, which makes the setting feel very grounded and realistic. Learning about how the cyberware works and mapping out the history of the different corporations is incredibly engaging. The game puts a lot of effort into explaining the technical side of its universe, making it a joy to explore for anyone who appreciates well-thought-out digital and physical networks.",169.21666666666667
True,ye,107.76666666666667
False,"if its on sale, then maybe. just couldnt stick to and enjoy and aspect other then the hacking, but that gats stale with one quickhack.",5.483333333333333
